Date,Close,High,Low,Open,Volume
2011-05-02,4.056182861328125,4.093169061586551,3.969880882639776,3.969880882639776,31433339
2011-05-03,4.019196033477783,4.115360919622369,3.994538565306572,4.06851139219624,3779860
2011-05-04,4.0635809898376465,4.0635809898376465,4.024128948154077,4.024128948154077,4400976
2011-05-05,4.038923740386963,4.046320813822965,4.024129171138814,4.046320813822965,3940079
2011-05-06,4.00933313369751,4.038922686851648,3.9452232095529403,4.03152561534514,4341343
2011-05-09,3.969881772994995,4.006868403924702,3.9550872050983337,3.9970054994522966,74954
2011-05-10,3.969881772994995,3.969881772994995,3.969881772994995,3.969881772994995,0
2011-05-11,4.043854713439941,4.068512186424623,4.006868503962918,4.006868503962918,700506
2011-05-12,4.04878568649292,4.04878568649292,3.994538247134674,3.999470331702516,826238
2011-05-13,4.031525611877441,4.043853923585672,4.004401890040814,4.043853923585672,791033
2011-05-16,4.031525611877441,4.031525611877441,4.031525611877441,4.031525611877441,0
2011-05-17,3.969881772994995,3.9822109315556355,3.9501559640501847,3.969881772994995,621115
2011-05-18,3.8959078788757324,3.9772782002899807,3.8885108073159125,3.9575523945464357,2499191
2011-05-19,3.9033052921295166,3.9402919162922103,3.8860448956786615,3.895907798346566,1589969
2011-05-20,3.930428981781006,3.9427572932339836,3.824401195049931,3.89837402039998,1180802
2011-05-23,3.915634870529175,3.915634870529175,3.8342645420253674,3.8860453145837286,982505
2011-05-24,3.863853931427002,3.9452238429423727,3.8244018915143467,3.9328955292442775,3765132
2011-05-25,3.747962474822998,3.8589223570327524,3.7454962209699056,3.8589223570327524,2084635
2011-05-26,3.878648519515991,3.883580605835153,3.743031984844719,3.743031984844719,1326292
2011-05-27,3.8959078788757324,3.920565769619221,3.826867136397286,3.84412668845284,1866939
2011-05-30,3.932894706726074,3.9402917778731426,3.846592727503513,3.846592727503513,523404
2011-05-31,3.945222854614258,3.9452228546142583,3.858921723714392,3.9452228546142583,4039227
2011-06-01,3.994539260864258,4.0117996605400235,3.8909777075618805,3.913168925928822,1578474
2011-06-02,4.043854713439941,4.068512186424623,3.9452239767489785,3.9452239767489785,1556561
2011-06-03,4.11782693862915,4.11782693862915,3.9945387474008336,3.9945387474008336,1455975
2011-06-06,4.11782693862915,4.14741691548597,4.058648674419727,4.0857719751197035,1172180
2011-06-07,4.115361213684082,4.135087443056203,4.048786298290346,4.093169575219504,2128461
