Date,Close,High,Low,Open,Volume
2000-12-21,1.3181251287460327,1.3211904018177099,1.3150598556743556,1.3181251287460327,614400
2000-12-22,1.3487787246704102,1.3487787246704102,1.318124774366797,1.318124774366797,364800
2000-12-25,1.3487787246704102,1.3487787246704102,1.3487787246704102,1.3487787246704102,0
2000-12-26,1.3487787246704102,1.3794330257819827,1.3484722939178415,1.3794330257819827,312000
2000-12-27,1.4100875854492188,1.4100875854492188,1.3487793075399097,1.3487793075399097,408000
2000-12-28,1.425415277481079,1.425415277481079,1.4100881145505781,1.4100881145505781,177600
2000-12-29,1.425415277481079,1.425415277481079,1.425415277481079,1.425415277481079,0
2001-01-01,1.425415277481079,1.425415277481079,1.425415277481079,1.425415277481079,0
2001-01-02,1.324256181716919,1.324256181716919,1.324256181716919,1.324256181716919,129600
2001-01-03,1.4100875854492188,1.4100875854492188,1.3089290847625088,1.3181253439893108,1396800
2001-01-04,1.36410653591156,1.4100876590412545,1.3487793779322854,1.4100876590412545,801600
2001-01-05,1.3487787246704102,1.3487787246704102,1.3487787246704102,1.3487787246704102,201600
2001-01-08,1.333452582359314,1.3487793896637696,1.318125424246726,1.3487793896637696,619200
2001-01-09,1.3487787246704102,1.3487787246704102,1.3457134524228347,1.3487787246704102,62400
2001-01-10,1.348473072052002,1.348779502981396,1.3334526943892597,1.3641066623816944,2092800
2001-01-11,1.3257887363433838,1.3487792965205305,1.3242562311228354,1.3487792965205305,206400
2001-01-12,1.3181251287460327,1.3641062419674996,1.3181251287460327,1.3641062419674996,100800
2001-01-15,1.333452582359314,1.3487793896637696,1.333452582359314,1.333452582359314,14400
2001-01-16,1.3181251287460327,1.3181251287460327,1.3181251287460327,1.3181251287460327,4800
2001-01-17,1.3487787246704102,1.3763674027264479,1.3184312051193656,1.3184312051193656,470400
2001-01-18,1.425415277481079,1.425415277481079,1.3487798136368163,1.3487798136368163,278400
2001-01-19,1.425415277481079,1.4407420896033376,1.4162190148036027,1.4407420896033376,211200
2001-01-22,1.425415277481079,1.425415277481079,1.425415277481079,1.425415277481079,0
2001-01-23,1.4621996879577637,1.4713959477117753,1.4621996879577637,1.4707827350985265,724800
2001-01-24,1.5017430782318115,1.5020495090519577,1.4100872870526941,1.4100872870526941,5140800
2001-01-25,1.5017430782318115,1.5017430782318115,1.5017430782318115,1.5017430782318115,0
2001-01-26,1.5035828351974487,1.5051153405856934,1.5035828351974487,1.5035828351974487,148800
2001-01-29,1.5480310916900635,1.5480310916900635,1.5078740834827769,1.5078740834827769,307200
2001-01-30,1.5327038764953613,1.5480310345350794,1.5017434803218634,1.5480310345350794,643200
2001-01-31,1.5633580684661865,1.5633580684661865,1.5296383936173001,1.5296383936173001,854400
2001-02-01,1.5327038764953613,1.5464981784078553,1.5327038764953613,1.5464981784078553,240000
2001-02-02,1.5173766613006592,1.548030618330317,1.502049507381812,1.5173766613006592,729600
2001-02-05,1.4959187507629395,1.502049647985181,1.4867224926315945,1.502049647985181,24000
2001-02-06,1.4959187507629395,1.502049647985181,1.4959187507629395,1.4959187507629395,105600
2001-02-07,1.4713953733444214,1.4867221746114296,1.4713953733444214,1.4867221746114296,38400
2001-02-08,1.4606668949127197,1.4864162990071272,1.4606668949127197,1.4713959229129288,412800
2001-02-09,1.4713953733444214,1.4713953733444214,1.4713953733444214,1.4713953733444214,4800
2001-02-12,1.4928535223007202,1.5112460401952055,1.4928535223007202,1.5112460401952055,48000
2001-02-13,1.5020496845245361,1.5176832711069197,1.4867225287980963,1.4867225287980963,67200
2001-02-14,1.5020496845245361,1.5176832711069197,1.5020496845245361,1.5020496845245361,201600
2001-02-15,1.4870293140411377,1.5020496881397072,1.4870293140411377,1.5020496881397072,48000
2001-02-16,1.4867228269577026,1.4867228269577026,1.4864163960403045,1.4864163960403045,508800
2001-02-19,1.4407415390014648,1.4407415390014648,1.4407415390014648,1.4407415390014648,7257600
2001-02-20,1.4621996879577637,1.4652650494077457,1.4560687896537339,1.4560687896537339,12172800
2001-02-21,1.4438073635101318,1.4530036239479573,1.4438073635101318,1.4530036239479573,33600
2001-02-22,1.4867228269577026,1.4867228269577026,1.4530035862689143,1.4530035862689143,297600
2001-02-23,1.544965386390686,1.5480307472681667,1.5173767876852937,1.5173767876852937,2952000
2001-02-26,1.544965386390686,1.544965386390686,1.544965386390686,1.544965386390686,0
2001-02-27,1.544965386390686,1.544965386390686,1.544965386390686,1.544965386390686,0
2001-02-28,1.5020496845245361,1.532397214313394,1.5020496845245361,1.532397214313394,225600
2001-03-01,1.5327038764953613,1.5327038764953613,1.502049911224056,1.502049911224056,427200
2001-03-02,1.538834571838379,1.5449654693264878,1.5327036743502698,1.5327036743502698,331200
2001-03-05,1.5323971509933472,1.532703581836629,1.5323971509933472,1.532703581836629,600000
2001-03-06,1.5327038764953613,1.5388347747920617,1.517377069263774,1.5327038764953613,792000
2001-03-07,1.538834571838379,1.538834571838379,1.5327036743502698,1.5327036743502698,28800
2001-03-08,1.4407415390014648,1.53270377982318,1.4407415390014648,1.4407415390014648,691200
2001-03-09,1.4713953733444214,1.4790587739779255,1.4407410691944165,1.4407410691944165,590400
2001-03-12,1.4560688734054565,1.4625062029823144,1.4560688734054565,1.4621997720621298,273600
2001-03-13,1.4713953733444214,1.4713953733444214,1.4407410691944165,1.456068221269419,1224000
2001-03-14,1.4713953733444214,1.4713953733444214,1.4407410691944165,1.456068221269419,1224000
2001-03-15,1.4729280471801758,1.5026627115873226,1.4729280471801758,1.4729280471801758,4732800
2001-03-16,1.4713953733444214,1.4717018041273633,1.4468719651052169,1.4713953733444214,11380800
2001-03-19,1.4413543939590454,1.5167633846583835,1.4413543939590454,1.5020494438099277,633600
2001-03-20,1.5020496845245361,1.5020496845245361,1.4407414124268545,1.4407414124268545,1238400
2001-03-21,1.5020496845245361,1.5327036451693379,1.5017432536685922,1.5327036451693379,840000
2001-03-22,1.4713953733444214,1.502049326686432,1.4621991171802193,1.4713953733444214,10027200
2001-03-23,1.4713953733444214,1.4713953733444214,1.456068221269419,1.4713953733444214,441600
2001-03-26,1.5020496845245361,1.5023561153804799,1.5020496845245361,1.5020496845245361,432000
2001-03-27,1.5023562908172607,1.5023562908172607,1.4836573410676457,1.5020498599255334,211200
2001-03-28,1.5020496845245361,1.5020496845245361,1.4713957238797342,1.4867225287980963,81600
2001-03-29,1.5143113136291504,1.5633581477895873,1.5020498681951318,1.5020498681951318,2059200
2001-03-30,1.5173766613006592,1.5173766613006592,1.5167634488530122,1.5173766613006592,969600
2001-04-02,1.4867228269577026,1.5020499857579768,1.4867228269577026,1.5020499857579768,115200
2001-04-03,1.425415277481079,1.4867232275865983,1.425415277481079,1.425415277481079,422400
2001-04-04,1.4407415390014648,1.4471788677943362,1.4407415390014648,1.4407415390014648,4742400
2001-04-05,1.4867228269577026,1.4867228269577026,1.4560688601653025,1.4560688601653025,307200
2001-04-06,1.4713953733444214,1.4867221746114296,1.4713953733444214,1.4713953733444214,931200
2001-04-09,1.4710891246795654,1.5020498708285486,1.4710891246795654,1.4710891246795654,518400
2001-04-10,1.4710891246795654,1.4802853841752628,1.4710891246795654,1.4710891246795654,2131200
2001-04-11,1.4713953733444214,1.4805916295086234,1.4710885917534853,1.4713953733444214,2332800
2001-04-12,1.4713953733444214,1.4713953733444214,1.4468719651052169,1.4713953733444214,600000
2001-04-13,1.4713953733444214,1.4713953733444214,1.4713953733444214,1.4713953733444214,0
2001-04-16,1.4713953733444214,1.4713953733444214,1.465264477433621,1.4713953733444214,52800
2001-04-17,1.4805920124053955,1.5020497151323933,1.4805920124053955,1.4836571980474895,441600
2001-04-18,1.4683302640914917,1.5020498525991393,1.4683302640914917,1.4805921479083446,5376000
2001-04-19,1.4652647972106934,1.4683300704310567,1.4652647972106934,1.4683300704310567,240000
2001-04-20,1.4710891246795654,1.4713959063816382,1.4407415911266066,1.4713959063816382,62400
2001-04-23,1.4867228269577026,1.4867228269577026,1.4710892372400304,1.4710892372400304,62400
2001-04-24,1.4864164590835571,1.4867228900139517,1.4864164590835571,1.4867228900139517,163200
2001-04-25,1.483656883239746,1.4867222436354632,1.4805916982480343,1.4864158128382947,105600
2001-04-26,1.4867228269577026,1.4867228269577026,1.4805922791649262,1.4867228269577026,1027200
2001-04-27,1.4867228269577026,1.5020499857579768,1.4867228269577026,1.5020499857579768,379200
2001-04-30,1.4867228269577026,1.4867228269577026,1.4867228269577026,1.4867228269577026,2150400
2001-05-01,1.4867228269577026,1.4867228269577026,1.4867228269577026,1.4867228269577026,0
2001-05-02,1.4867228269577026,1.4867228269577026,1.4867228269577026,1.4867228269577026,0
2001-05-03,1.4867228269577026,1.5020499857579768,1.4717024498829747,1.4867228269577026,1761600
2001-05-04,1.5020496845245361,1.5020496845245361,1.4867225287980963,1.4867225287980963,921600
2001-05-07,1.5020496845245361,1.517376840250976,1.5020496845245361,1.517070058586954,499200
2001-05-08,1.4775265455245972,1.5020499641717913,1.4775265455245972,1.5020499641717913,230400
2001-05-09,1.4775265455245972,1.4775265455245972,1.4775265455245972,1.4775265455245972,0
2001-05-10,1.5786844491958618,1.5940116018898052,1.5602919361247316,1.563357647309927,1689600
2001-05-11,1.5327038764953613,1.5878812595494025,1.5323974455931688,1.5786849998063848,1104000
2001-05-14,1.5725547075271606,1.5940124165378122,1.5480312857645273,1.5940124165378122,72000
2001-05-15,1.5633580684661865,1.5633580684661865,1.532703754820271,1.5480309116432287,1320000
2001-05-16,1.5480310916900635,1.5633582502956767,1.5323975021709437,1.5630514685740267,18187200
2001-05-17,1.5480310916900635,1.5633582502956767,1.5419001931670038,1.5633582502956767,998400
2001-05-18,1.5418999195098877,1.5480308169448327,1.5418999195098875,1.5480308169448327,1243200
2001-05-21,1.5418999195098877,1.546497961033066,1.5327036610594902,1.5418999195098875,532800
2001-05-22,1.5602922439575195,1.5633579557475545,1.5446586573838825,1.5449654390477325,2520000
2001-05-23,1.5526291131973267,1.5639710911385338,1.5526291131973267,1.5639710911385338,1017600
2001-05-24,1.5940120220184326,1.5940120220184326,1.5480309026255155,1.5480309026255155,547200
2001-05-25,1.5786844491958618,1.5940116018898052,1.5786844491958618,1.5940116018898052,288000
2001-05-28,1.590946078300476,1.5940114383631936,1.5786842872416336,1.5786842872416336,5136000
2001-05-29,1.5940120220184326,1.5943184528945138,1.5909466608333183,1.5937055911423514,849600
2001-05-30,1.5940120220184326,1.5940120220184326,1.5940120220184326,1.5940120220184326,0
2001-05-31,1.5863487720489502,1.594012175750823,1.5848159159045083,1.5937057448451886,1324800
2001-06-01,1.5940120220184326,1.5940120220184326,1.57868486528476,1.57868486528476,518400
2001-06-04,1.5940120220184326,1.5986100637961043,1.57868486528476,1.5940120220184326,955200
2001-06-05,1.6246654987335205,1.6246654987335205,1.5986095856453788,1.6032078014517555,1065600
2001-06-06,1.6399933099746704,1.6399933099746704,1.6093393441647212,1.6216007901654461,1785600
2001-06-07,1.6246654987335205,1.639992650882779,1.624359067949094,1.6246654987335205,360000
2001-06-08,1.6246654987335205,1.6246654987335205,1.6185349536010136,1.6200674583311419,787200
2001-06-11,1.6246654987335205,1.6307963946740234,1.6246654987335205,1.6246654987335205,542400
2001-06-12,1.6246654987335205,1.6246654987335205,1.624359067949094,1.6246654987335205,5332800
2001-06-13,1.6461237668991089,1.655320024337343,1.6246657159405486,1.6246657159405486,628800
2001-06-14,1.6461237668991089,1.6461237668991089,1.6461237668991089,1.6461237668991089,0
2001-06-15,1.6246654987335205,1.6246654987335205,1.6246654987335205,1.6246654987335205,264000
2001-06-18,1.5786844491958618,1.5940116018898052,1.5786844491958618,1.5940116018898052,172800
2001-06-19,1.5633580684661865,1.5786848744810413,1.5633580684661865,1.5786848744810413,192000
2001-06-20,1.5633580684661865,1.5756195132780704,1.5633580684661865,1.5633580684661865,494400
2001-06-21,1.5602922439575195,1.5633579557475545,1.5602922439575195,1.5633579557475545,388800
2001-06-22,1.6065798997879028,1.6093388294982014,1.5480305666765475,1.563357720083967,2428800
2001-06-25,1.5756195783615112,1.5940120971471718,1.5633581330431492,1.5940120971471718,926400
2001-06-26,1.5618252754211426,1.578684938121183,1.5480309740476441,1.578684938121183,283200
2001-06-27,1.5627444982528687,1.5955445221534446,1.532703404045989,1.5756191526820962,1113600
2001-06-28,1.5480310916900635,1.5633582502956767,1.53270393308445,1.5633582502956767,2697600
2001-06-29,1.6246654987335205,1.6246654987335205,1.5633575917524793,1.5633575917524793,1732800
2001-07-02,1.6614508628845215,1.6859742788399261,1.6553203158527616,1.6553203158527616,2505600
2001-07-03,1.569488286972046,1.6859739177489075,1.5327034340233596,1.6856674869351775,441600
2001-07-04,1.569488286972046,1.569488286972046,1.569488286972046,1.569488286972046,0
2001-07-05,1.6246654987335205,1.6246654987335205,1.594011545243,1.594011545243,2136000
2001-07-06,1.6547070741653442,1.6547070741653442,1.6216006123016211,1.6216006123016211,240000
2001-07-09,1.6547070741653442,1.6547070741653442,1.6547070741653442,1.6547070741653442,0
2001-07-10,1.655320405960083,1.655320405960083,1.6246660904961472,1.655320405960083,576000
2001-07-11,1.6246654987335205,1.639992650882779,1.5970769055112526,1.6093386973922583,18873600
2001-07-12,1.6246654987335205,1.639992650882779,1.6246654987335205,1.6246654987335205,230400
2001-07-13,1.5940120220184326,1.6093391787521054,1.563358059359188,1.6093391787521054,105600
2001-07-16,1.569488286972046,1.578684544060221,1.5664231018146737,1.578684544060221,244800
2001-07-17,1.5633580684661865,1.5633580684661865,1.532703754820271,1.5633580684661865,1608000
2001-07-18,1.5633580684661865,1.6246659941418113,1.532703754820271,1.6246659941418113,158400
2001-07-19,1.5510962009429932,1.578684801298927,1.5510962009429932,1.578684801298927,1574400
2001-07-20,1.5786844491958618,1.5786844491958618,1.5786844491958618,1.5786844491958618,14400
2001-07-23,1.6062735319137573,1.609339244031326,1.6062735319137573,1.609339244031326,120000
2001-07-24,1.5572270154953003,1.5940118724778913,1.5572270154953003,1.5940118724778913,7104000
2001-07-25,1.6093393564224243,1.6093393564224243,1.5569209025921737,1.5572273335020848,172056000
2001-07-26,1.6093393564224243,1.6093393564224243,1.6090325747043739,1.6093393564224243,504000
2001-07-27,1.6001429557800293,1.6093392149462473,1.6001429557800293,1.6093392149462473,19200
2001-07-30,1.5786844491958618,1.6001424980481833,1.5786844491958618,1.6001424980481833,667200
2001-07-31,1.6185352802276611,1.6185352802276611,1.5786847116783913,1.5786847116783913,115200
2001-08-01,1.5940120220184326,1.6550135164608406,1.5940120220184326,1.6550135164608406,1387200
2001-08-02,1.5940120220184326,1.600142919792712,1.57868486528476,1.5940120220184326,1689600
2001-08-03,1.6001429557800293,1.606273502884084,1.5940120578678658,1.5940120578678658,1012800
2001-08-06,1.6001429557800293,1.6093392149462473,1.5970774191219204,1.6001429557800293,835200
2001-08-07,1.5940120220184326,1.6246659846776772,1.5940120220184326,1.600142919792712,1180800
2001-08-08,1.6001429557800293,1.6032083170340838,1.5970774191219204,1.6032083170340838,5404800
2001-08-09,1.5940120220184326,1.6246659846776772,1.5940120220184326,1.6246659846776772,196800
2001-08-10,1.6246654987335205,1.6246654987335205,1.594011545243,1.594011545243,499200
2001-08-13,1.6093393564224243,1.6185356163970808,1.6093393564224243,1.6185356163970808,552000
2001-08-14,1.6246654987335205,1.6307963946740234,1.5970769055112526,1.5970769055112526,960000
2001-08-15,1.612404465675354,1.624665909851091,1.612404465675354,1.624665909851091,633600
2001-08-16,1.5930920839309692,1.609338881096052,1.5897199416853691,1.609338881096052,139200
2001-08-17,1.5940120220184326,1.5940120220184326,1.5894139802407612,1.5930923785820883,811200
2001-08-20,1.590946078300476,1.5940114383631936,1.5878805428337723,1.5940114383631936,724800
2001-08-21,1.581443428993225,1.5814434289932249,1.5725539537787174,1.57868449932375,921600
2001-08-22,1.569488286972046,1.578684544060221,1.569488286972046,1.578684544060221,1156800
2001-08-23,1.5697953701019287,1.5710214444003676,1.5664234026751487,1.5694885884212462,590400
2001-08-24,1.569488286972046,1.5725539983414623,1.5664231018146737,1.569488286972046,1060800
2001-08-27,1.569488286972046,1.569488286972046,1.569488286972046,1.569488286972046,249600
2001-08-28,1.5786844491958618,1.58481534535424,1.575619088818675,1.5786844491958618,1872000
2001-08-29,1.5786844491958618,1.6090319729804239,1.5786844491958618,1.5817501603810573,748800
2001-08-30,1.5786844491958618,1.5940116018898052,1.557226751151549,1.5940116018898052,422400
2001-08-31,1.5725547075271606,1.5786852560106546,1.5725547075271606,1.5786852560106546,4147200
2001-09-03,1.5483372211456299,1.5633579459132338,1.5449654293291102,1.5510961512544597,1430400
2001-09-04,1.5633580684661865,1.5664234296691575,1.557227170656193,1.5633580684661865,22233600
2001-09-05,1.6062735319137573,1.609339244031326,1.5602924106557192,1.5786849293205576,595200
2001-09-06,1.5713276863098145,1.6093389668591245,1.566423214301807,1.5970771729250104,892800
2001-09-07,1.5713276863098145,1.5713276863098145,1.5713276863098145,1.5713276863098145,0
2001-09-10,1.6093393564224243,1.6093393564224243,1.5483375044373393,1.5510964350509573,1315200
2001-09-11,1.542819857597351,1.6093393970863836,1.5428198575973513,1.6093393970863836,24000
2001-09-12,1.5143113136291504,1.5281057905505422,1.4867227105944878,1.4867227105944878,3480000
2001-09-13,1.4621996879577637,1.5296385168776965,1.4560687896537339,1.5296385168776965,2596800
2001-09-14,1.4438073635101318,1.4438073635101318,1.4223493055524865,1.4435005817766302,3705600
2001-09-17,1.5327038764953613,1.5327038764953613,1.4438072544257299,1.4438072544257299,619200
2001-09-18,1.569488286972046,1.5697950685938051,1.4836569634251116,1.4928532205132867,2644800
2001-09-19,1.569488286972046,1.569488286972046,1.5633577412532869,1.5633577412532869,11500800
2001-09-20,1.5848157405853271,1.5848157405853271,1.578684842897988,1.578684842897988,192000
2001-09-21,1.5725547075271606,1.5786852560106546,1.5173773155184,1.5786852560106546,921600
2001-09-24,1.5725547075271606,1.5725547075271606,1.5725547075271606,1.5725547075271606,0
2001-09-25,1.590946078300476,1.5943178691270734,1.5786842872416336,1.5937050075993136,2313600
2001-09-26,1.590946078300476,1.590946078300476,1.575618927178916,1.575618927178916,537600
2001-09-27,1.590946078300476,1.590946078300476,1.575618927178916,1.575618927178916,537600
2001-09-28,1.5480310916900635,1.5878813181757,1.5480310916900635,1.5878813181757,9888000
2001-10-01,1.5633580684661865,1.5633580684661865,1.5510962728461997,1.5510962728461997,441600
2001-10-02,1.5817503929138184,1.5817503929138184,1.5633578771388086,1.5817503929138184,801600
2001-10-03,1.5740864276885986,1.5937051903905437,1.557226770005935,1.5909462607752687,13732800
2001-10-04,1.5602922439575195,1.5786847606573418,1.5602922439575195,1.5756193996753842,4444800
2001-10-05,1.5875747203826904,1.5875747203826904,1.563358085961729,1.563358085961729,2683200
2001-10-08,1.5875747203826904,1.5875747203826904,1.5875747203826904,1.5875747203826904,0
2001-10-09,1.5786844491958618,1.597076962266992,1.575619088818675,1.587880705731427,3412800
2001-10-10,1.587881088256836,1.597077347007808,1.578684829505864,1.584815727141194,1598400
2001-10-11,1.590946078300476,1.6001423338926146,1.5848151827710548,1.590946078300476,2448000
2001-10-12,1.590946078300476,1.590946078300476,1.590946078300476,1.590946078300476,0
2001-10-15,1.6093393564224243,1.6093393564224243,1.600143096447768,1.600143096447768,436800
2001-10-16,1.6093393564224243,1.6096457873323353,1.6093393564224243,1.6093393564224243,139200
2001-10-17,1.6399933099746704,1.6402997408822475,1.6096457750722983,1.6399933099746704,1190400
2001-10-18,1.655320405960083,1.655320405960083,1.6399932482281152,1.6399932482281152,134400
2001-10-19,1.6399933099746704,1.6399933099746704,1.6399933099746704,1.6399933099746704,446400
2001-10-22,1.6491897106170654,1.655013827802798,1.6491897106170652,1.655013827802798,28800
2001-10-23,1.6399933099746704,1.6399933099746704,1.6399933099746704,1.6399933099746704,19200
2001-10-24,1.6093393564224243,1.6185356163970808,1.5998363147297174,1.6093393564224243,705600
2001-10-25,1.6246654987335205,1.6246654987335205,1.6246654987335205,1.6246654987335205,120000
2001-10-26,1.6246654987335205,1.655319803032037,1.6004488719679293,1.6154692425247652,326400
2001-10-29,1.5940120220184326,1.6019822066654006,1.5940120220184326,1.6019822066654006,24000
2001-10-30,1.593705654144287,1.5940120850324822,1.5786849276929005,1.5940120850324822,633600
2001-10-31,1.6243587732315063,1.624665203960335,1.578684106663195,1.6090316238631488,360000
2001-11-01,1.6246654987335205,1.6246654987335205,1.6090319157998358,1.6240526371646677,2635200
2001-11-02,1.6246654987335205,1.6246654987335205,1.6246654987335205,1.6246654987335205,0
2001-11-05,1.6341687440872192,1.643058219832587,1.6246657050790794,1.639992859175009,2443200
2001-11-06,1.587881088256836,1.6399931042429794,1.587881088256836,1.6399931042429794,638400
2001-11-07,1.5664234161376953,1.5906398746744042,1.5633580549612043,1.590333443799185,417600
2001-11-08,1.5633580684661865,1.5633580684661865,1.5357694668313449,1.5510962728461997,3081600
2001-11-09,1.554161787033081,1.5633580459133813,1.538834630431231,1.5477244584380856,2150400
2001-11-12,1.5327038764953613,1.5630514108644742,1.5327038764953613,1.5541619328317797,158400
2001-11-13,1.5817503929138184,1.594011836225118,1.578378250437569,1.5786846812779334,153600
2001-11-14,1.5633580684661865,1.581750586492115,1.532703754820271,1.578378443603175,187200
2001-11-15,1.5633580684661865,1.5633580684661865,1.5633580684661865,1.5633580684661865,0
2001-11-16,1.6029016971588135,1.6062733134942513,1.532703599646953,1.5633579101893778,667200
2001-11-19,1.6093393564224243,1.6246661640400688,1.5327039151016444,1.5636646628631232,1008000
2001-11-20,1.5940120220184326,1.6093391787521054,1.5940120220184326,1.6093391787521054,105600
2001-11-21,1.6093393564224243,1.6243597331301578,1.6093393564224243,1.6243597331301578,1920000
2001-11-22,1.5664234161376953,1.6093391742247691,1.5664234161376953,1.6093391742247691,316800
2001-11-23,1.4928535223007202,1.5109396093195293,1.4713958186292209,1.4713958186292209,163200
2001-11-26,1.488255262374878,1.562744615660909,1.488255262374878,1.5480306736637677,72000
2001-11-27,1.4867228269577026,1.5170703628327047,1.4867228269577026,1.512779102160613,609600
2001-11-28,1.4805920124053955,1.4989843540862569,1.4713957538629436,1.4717021847251317,17616000
